date,queue,language,confidence_score,confidence_label,business_priority_score,forecast_calls,actual_calls,partner_forecast_calls,risk_rate,primary_drivers,recommended_action
2026-06-12,Customer Service,DE,78.9,High,72.131,213.93,291.0,107.26,0.6458,Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-06-12,Customer Service,EN,58.7,Medium,6.788,55.69,63.0,30.63,0.1042,Partner correction: partner forecast is materially below the model forecast.,Monitor
2026-06-12,Customer Service,FR,63.9,Medium,12.472,82.82,118.0,87.06,0.125,"Stable pattern: normal weekday, interval and language seasonality dominate.",Monitor
2026-06-12,Customer Service,IT,66.4,Medium,8.252,75.53,90.0,74.91,0.1042,"Stable pattern: normal weekday, interval and language seasonality dominate.",Monitor
2026-06-12,Sales,DE,61.9,Medium,22.213,132.34,158.0,139.33,0.2708,"Stable pattern: normal weekday, interval and language seasonality dominate.",Monitor
2026-06-12,Sales,EN,54.2,Low,2.87,40.98,40.0,35.97,0.0,"Stable pattern: normal weekday, interval and language seasonality dominate.",Planner review recommended before schedule freeze
2026-06-12,Sales,FR,54.9,Low,4.188,51.78,44.0,53.11,0.0625,"Stable pattern: normal weekday, interval and language seasonality dominate.",Planner review recommended before schedule freeze
2026-06-12,Sales,IT,52.8,Low,3.468,51.51,45.0,57.42,0.0208,"Stable pattern: normal weekday, interval and language seasonality dominate.",Planner review recommended before schedule freeze
2026-06-13,Customer Service,DE,72.3,Medium,44.785,151.06,222.0,74.91,0.4792,Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Monitor
2026-06-13,Customer Service,EN,62.0,Medium,6.542,40.5,59.0,22.27,0.1042,Partner correction: partner forecast is materially below the model forecast.,Monitor
2026-06-13,Customer Service,FR,64.4,Medium,6.712,50.88,65.0,49.72,0.1042,"Stable pattern: normal weekday, interval and language seasonality dominate.",Monitor
2026-06-13,Customer Service,IT,66.6,Medium,6.302,48.89,61.0,46.15,0.1042,"Stable pattern: normal weekday, interval and language seasonality dominate.",Monitor
2026-06-13,Sales,DE,54.3,Low,12.382,97.82,118.0,81.19,0.1458,Partner correction: partner forecast is materially below the model forecast.,Planner review recommended before schedule freeze
2026-06-13,Sales,EN,54.5,Low,2.112,28.71,22.0,24.46,0.0,"Stable pattern: normal weekday, interval and language seasonality dominate.",Planner review recommended before schedule freeze
2026-06-13,Sales,FR,53.7,Low,2.189,37.52,28.0,43.09,0.0,"Stable pattern: normal weekday, interval and language seasonality dominate.",Planner review recommended before schedule freeze
2026-06-13,Sales,IT,55.3,Low,2.513,36.94,36.0,38.88,0.0,"Stable pattern: normal weekday, interval and language seasonality dominate.",Planner review recommended before schedule freeze
2026-06-14,Customer Service,DE,78.9,High,162.611,224.31,0.0,0.0,1.0,Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-06-14,Customer Service,EN,60.7,Medium,47.796,55.11,0.0,0.0,1.0,Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-06-14,Customer Service,FR,60.7,Medium,45.608,57.35,0.0,0.0,1.0,Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-06-14,Customer Service,IT,61.0,Medium,45.577,60.45,0.0,0.0,1.0,Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-06-14,Sales,DE,55.2,Low,83.015,118.8,0.0,0.0,1.0,Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-06-14,Sales,EN,47.9,Low,15.58,30.93,0.0,0.0,0.0417,Partner correction: partner forecast is materially below the model forecast.,Planner review recommended before schedule freeze
2026-06-14,Sales,FR,47.6,Low,14.417,33.02,0.0,0.0,0.0208,Partner correction: partner forecast is materially below the model forecast.,Planner review recommended before schedule freeze
2026-06-14,Sales,IT,47.6,Low,13.393,33.02,0.0,0.0,0.0,Partner correction: partner forecast is materially below the model forecast.,Planner review recommended before schedule freeze
